CKT_TRAIL_ID,TRAIL_NAME,A_EQUIPMENT_TID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_TID,Z_EQUIPMENT_MODEL
132023,OTO0000000LJ,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132019,OTO0000000LK,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132026,OTO0000000LL,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132015,OTO0000000LM,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132025,OTO0000000LN,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132027,OTO0000000LQ,NWRKNJMD-0316207A,CISCO NCS4016 SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132028,OTO0000000LR,NWRKNJMD-0316205A,CISCO_NCS4016_SHELF,SCCSNJ95-02220108A,CISCO NCS4016 SHELF
132089,OTO0000000MG,KRNSUTAF-0110406A,CISCO MPO FANOUT SHELF,SSLKUTGY-0110103B,CISCO NCS4009 SHELF
132096,OTO0000000MH,,,,
132100,OTO0000000MJ,,,,
132112,OTO0000000MK,,,,
132121,OTO0000000MS,KRNSUTAF-0110406A,CISCO MPO FANOUT SHELF,SLKDUTDH-0110105A,CISCO MPO FANOUT SHELF
132122,OTO0000000MT,,,,
132123,OTO0000000MU,,,,
132124,OTO0000000MV,,,,
132190,OTO0000000NH,,,,
132232,OTO0000000NN,,,,
132233,OTO0000000NO,,,,
132445,OTO0000000NR,ENWDCOFFH0501020402A,CISCO_FIBERSHUFFLE_SHELF,DNVUCO49-0110208B,CISCO MPO FANOUT SHELF
132446,OTO0000000NS,ENWDCOFFH0501020402A,CISCO_FIBERSHUFFLE_SHELF,DNVUCO49-0110208B,CISCO MPO FANOUT SHELF
132505,OTO0000000NT,BLTNMN86H0301A10103A,CISCO MPO FANOUT SHELF,STPNMNLZ-0110203B,CISCO 1RU MPO FANOUT
132508,OTO0000000NU,BLTNMN86H0301A10103A,CISCO MPO FANOUT SHELF,,
132620,OTO0000000NX,ENWDCOFFH0501020402A,CISCO_FIBERSHUFFLE_SHELF,DNVSCOMF-0110205B,CISCO MPO FANOUT SHELF
132664,OTO0000000NZ,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,VLRCFLCL-01101002,CISCO MPO FANOUT SHELF
132709,OTO0000000O5,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,TAMRFLKJ-01101002,CISCO MPO FANOUT SHELF
132713,OTO0000000O6,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,TAMYFLRZ-01101032,CISCO MPO FANOUT SHELF
133028,OTO0000000OH,CVTNLAGOH040111426A,CISCO MPO FANOUT SHELF,NWORLASD-0511810A,CISCO MPO FANOUT SHELF
133077,OTO0000000OJ,CVTNLAGOH040111426A,CISCO MPO FANOUT SHELF,NWORLASD-0511810A,CISCO MPO FANOUT SHELF
133179,OTO0000000OK,CVTNLAGOH040111426A,CISCO MPO FANOUT SHELF,NWORLASD-0511810A,CISCO MPO FANOUT SHELF
133353,OTO0000000OV,CVTNLAGOH040111426A,CISCO MPO FANOUT SHELF,NWORLASD-0511810A,CISCO MPO FANOUT SHELF
133383,OTO0000000OW,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,WLCHFLFC-01101032,CISCO MPO FANOUT SHELF
133387,OTO0000000OX,NPRCFL16-01101012,CISCO MPO FANOUT SHELF,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF
133512,OTO0000000P2,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,TAMRFLHC-01101042,CISCO MPO FANOUT SHELF
133806,OTO0000000PE,,,,
133948,OTO0000000PI,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,,
133961,OTO0000000PJ,BAYUFL21-010VZB012,CISCO MPO FANOUT SHELF,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF
133985,OTO0000000PK,RCKLCAIG-01040303A,CISCO_FIBERSHUFFLE_SHELF,RCRDCAGJ-0111405A,CISCO_FIBERSHUFFLE_SHELF
134129,OTO0000000PU,,,,
134131,OTO0000000PV,LRGOFL25-01101012,CISCO MPO FANOUT SHELF,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF
134132,OTO0000000PW,,,,
134148,OTO0000000PX,,,,
134149,OTO0000000PY,,,,
134155,OTO0000000PZ,,,,
134175,OTO0000000Q2,,,,
134176,OTO0000000Q3,,,,
134239,OTO0000000Q8,,,,
134240,OTO0000000Q9,,,,
134242,OTO0000000QA,,,,
134247,OTO0000000QB,,,,
134249,OTO0000000QD,,,,
134254,OTO0000000QF,,,,
134303,OTO0000000QM,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,TAMPFLXAW0E1210202A,CISCO MPO FANOUT SHELF
134317,OTO0000000QN,PTCYFLBK-0130307A,CISCO MPO FANOUT SHELF,TAMPFLXAW0E1210202A,CISCO MPO FANOUT SHELF
134319,OTO0000000QO,LSANCAKV-0442203A,CISCO_FIBERSHUFFLE_SHELF,VISTCA65-0121506A,CISCO MPO FANOUT SHELF
134320,OTO0000000QP,LSANCAKV-0442203A,CISCO_FIBERSHUFFLE_SHELF,VISTCA65-0121506A,CISCO MPO FANOUT SHELF
110934,WBV009-OC192-WDLWMDEMFW1-NWCSDEBGFW1,,,,
BDI,I1001/GE  10/NYCANYVY/NYCMNYPS,NYCMNYPS-0995413A,BDI1011,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/CORNNYGY/NYCQNYCO,NYCQNYCO-0111600A,BDI1054,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/ELOPFLAS/TAMQFLDQ,TAMQFLDQ-0110002A,BDI1050,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/ELZBNJEL/ELZBNJVC,ELZBNJEL-0336408A,BDI1000,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/EORNNJEO/ORNGNJDI,EORNNJEO-0110209A,BDI1000,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/FLSHNYFO/NYCQNYFL,NYCQNYFL-02229A06A,BDI1052,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/FRRKNYAR/NYCQNYFR,NYCQNYFR-0330302A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/GRNDFLAD/TAMQFLSZ,TAMQFLSZ-01829A,BDI1051,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/HLDYFLCG/TRSPFL06,TRSPFL06-0110105A,BDI1052,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/IVTNNJES/NWRLNJGV,IVTNNJES-0220229A,BDI1000,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/JCSNNJBV/VNHSNJVH,VNHSNJVH-0110020A,BDI1000,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/LNLKFLHU/LNLKFLKF,LNLKFLKF-0110104A,BDI1051,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/LVLTNJSP/SSHGNJAA,LVLTNJSP-0110912A,BDI1000,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/MRTWNJMR/PRNYNJ87,MRTWNJMR-0221030A,BDI1000,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NIAPNJ01/NWRKNJ02,NWRKNJ02-0662223A,BDI1051,TenGigabitEthernet0/15/16,
BDI,I1001/GE10/NYBLNYIB/NYCKNYBR,NYCKNYBR-0110201A,BDI1050,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYBMNYJK/NYCKNYWM,NYCKNYWM-0555115A,BDI1051,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYBMNYOL/NYCKNYRA,NYCKNYRA-0225412A,BDI1054,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYBMNYUR/NYCKNYBU,NYCKNYBU-0338013A,BDI1056,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCANY44/NYCMNYBS,NYCMNYBS-15152308A,BDI1002,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCANYEQ/NYCMNY97,NYCMNY97-0446000A,BDI1050,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCANYFK/NYCMNY36,NYCMNY36-0555508A,BDI1001,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCANYFM/NYCMNY30,NYCMNY30-02201A01A,BDI1004,TenGigabitEthernet0/12/16,
BDI,I1001/GE10/NYCANYQQ/NYCMNY36,NYCMNY36-0555509A,BDI1004,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCANYTV/NYCMNY36,NYCMNY36-0555508A,BDI1004,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCANYUJ/NYCMNYVS,NYCMNYVS-02220600A,BDI1010,TenGigabitEthernet0/5/16,
BDI,I1001/GE10/NYCANYZP/NYCMNYPS,NYCMNYPS-0995413A,BDI1006,TenGigabitEthernet0/5/16,
BDI,I1001/GE10/NYCBNYBS/NYCKNYAL,NYCKNYAL-0223404A,BDI1053,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCBNYKA/NYCKNYBR,NYCKNYBR-0110201A,BDI1007,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCCNY57/NYCMNY50,NYCMNY50-0990803A,BDI1000,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCCNYGC/NYCMNY37,NYCMNY37-0770917A,BDI1001,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCENY59/NYCMNY13,NYCMNY13-0991715A,BDI1009,TenGigabitEthernet0/12/16,
BDI,I1001/GE10/NYCENYAR/NYCMNYWS,NYCMNYWS-03304200A,BDI1000,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCENYAS/NYCMNY13,NYCMNY13-0991716A,BDI1003,TenGigabitEthernet0/15/16,
BDI,I1001/GE10/NYCENYLJ/NYCMNY36,NYCMNY36-0555509A,BDI1015,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCENYVS/NYCMNY30,NYCMNY30-02201A01A,BDI1000,TenGigabitEthernet0/5/16,
BDI,I1001/GE10/NYCFNYCF/NYCQNYOP,NYCQNYOP-0330042A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNY14/NYDANYTE,NYCKNY14-0440606A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNY15/NYCKNYBR,NYCKNYBR-0110201A,BDI1002,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNY34/NYCKNYLA,NYCKNYLA-0116510A,BDI1051,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNY71/NYDDNYFE,NYCKNY71-0330512A,BDI1052,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNY71/NYDDNYMH,NYCKNY71-0330512A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNY77/NYDDNYMZ,NYCKNY77-0111801A,BDI1050,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNY77/NYDNNYZT,NYCKNY77-0111801A,BDI1052,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYAL/NYDBNYRU,NYCKNYAL-0223404A,BDI1056,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCKNYAL/NYDBNYYZ,NYCKNYAL-0223404A,BDI1057,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCKNYAL/NYDDNYCQ,NYCKNYAL-0223404A,BDI1050,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYAL/NYDDNYEF,NYCKNYAL-0223404A,BDI1051,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYAL/NYDFNYSN,NYCKNYAL-0223404A,BDI1052,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYAR/NYDDNYGO,NYCKNYAR-0113117A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYAU/NYDCNYOS,NYCKNYAU-0220014A,BDI1051,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYAU/NYDFNYAF,NYCKNYAU-0220014A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYBR/NYCVNYIR,NYCKNYBR-0110201A,BDI1011,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCKNYBR/NYCVNYLP,NYCKNYBR-0110201A,BDI1003,TenGigabitEthernet0/12/16,
BDI,I1001/GE10/NYCKNYBR/NYDANYHG,NYCKNYBR-0110201A,BDI1008,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCKNYBR/NYDCNYEI,NYCKNYBR-0110201A,BDI1006,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYBR/NYDCNYSI,NYCKNYBR-0110201A,BDI1004,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCKNYBR/NYDDNYOM,NYCKNYBR-0110201A,BDI1001,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYBR/NYDFNYAN,NYCKNYBR-0110201A,BDI1000,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYBR/NYDFNYWK,NYCKNYBR-0110201A,BDI1009,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCKNYBU/NYCVNYDW,NYCKNYBU-0338013A,BDI1051,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYBU/NYCVNYHW,NYCKNYBU-0338013A,BDI1053,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCKNYBU/NYDANYFG,NYCKNYBU-0338013A,BDI1059,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCKNYBU/NYDBNYLL,NYCKNYBU-0338013A,BDI1058,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCKNYBU/NYDDNYHR,NYCKNYBU-0338013A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYBU/NYDDNYPI,NYCKNYBU-0338013A,BDI1055,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCKNYBU/NYDDNYUV,NYCKNYBU-0338013A,BDI1052,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYBU/NYDDNYVO,NYCKNYBU-0338013A,BDI1054,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYCL/NYCKNYFR,NYCKNYCL-0112899A,BDI1003,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCKNYCL/NYCVNYEJ,NYCKNYCL-0112899A,BDI1005,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCKNYCL/NYCVNYIG,NYCKNYCL-0112899A,BDI1006,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYCL/NYCVNYPJ,NYCKNYCL-0112899A,BDI1051,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/NYCKNYCL/NYDCNYGJ,NYCKNYCL-0112899A,BDI1000,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYCL/NYDCNYWN,NYCKNYCL-0112899A,BDI1007,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCKNYCL/NYDDNYNA,NYCKNYCL-0112899A,BDI1002,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYCL/NYDENYBV,NYCKNYCL-0112899A,BDI1001,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYCL/NYDFNYZT,NYCKNYCL-0112899A,BDI1008,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCKNYCL/NYDKNYGA,NYCKNYCL-0112899A,BDI1004,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCKNYCT/NYCKNYWM,NYCKNYWM-0555115A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYFA/NYDDNYSV,NYCKNYFA-0442605A,BDI1054,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYFA/NYDDNYUK,NYCKNYFA-0442605A,BDI1053,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYFA/NYQSNYLY,NYCKNYFA-0442605A,BDI1050,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYFT/NYDDNYOP,NYCKNYFT-0223606A,BDI1052,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYFT/NYDDNYSM,NYCKNYFT-0223606A,BDI1051,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYFT/NYDKNY37,NYCKNYFT-0223606A,BDI1050,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYGP/NYCKNYRA,NYCKNYRA-0225412A,BDI1055,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCKNYKP/NYCKNYUT,NYCKNYKP-0335601A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYLA/NYDCNYPC,NYCKNYLA-0116510A,BDI1052,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCKNYLA/NYDDNYGM,NYCKNYLA-0116510A,BDI1053,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYLA/NYDDNYHC,NYCKNYLA-0116510A,BDI1055,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYRA/NYCONYXV,NYCKNYRA-0225412A,BDI1051,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCKNYRA/NYCVNYLE,NYCKNYRA-0225412A,BDI1061,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/NYCKNYRA/NYDANYUD,NYCKNYRA-0225412A,BDI1052,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/NYCKNYRA/NYDBNYSA,NYCKNYRA-0225412A,BDI1060,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCKNYRA/NYDCNYOF,NYCKNYRA-0225412A,BDI1058,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCKNYRA/NYDDNYSK,NYCKNYRA-0225412A,BDI1062,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCKNYRA/NYDENYFJ,NYCKNYRA-0225412A,BDI1057,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCKNYRA/NYDFNYLR,NYCKNYRA-0225412A,BDI1050,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCKNYRA/NYDFNYQF,NYCKNYRA-0225412A,BDI1059,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYRA/NYDFNYQL,NYCKNYRA-0225412A,BDI1053,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYTY/NYDANYIG,NYCKNYTY-0115502A,BDI1050,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCKNYTY/NYDDNYQI,NYCKNYTY-0115502A,BDI1054,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCKNYTY/NYDDNYRQ,NYCKNYTY-0115502A,BDI1055,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCLNY43/NYCMNY18,NYCMNY18-0778101A,BDI1000,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCLNYCU/NYCMNY18,NYCMNY18-0778102A,BDI1005,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCLNYHJ/NYCMNYPS,NYCMNYPS-0995413A,BDI1007,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCLNYKE/NYCMNY13,NYCMNY13-0991713A,BDI1006,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/NYCLNYQE/NYCMNY50,NYCMNY50-0990804A,BDI1000,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCLNYRS/NYCMNY50,NYCMNY50-0990803A,BDI1001,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCLNYZO/NYCMNY36,NYCMNY36-0555509A,BDI1013,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCMNY13/NYCNNYVY,NYCMNY13-0991716A,BDI1006,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCMNY13/NYCSNYAH,NYCMNY13-0991716A,BDI1000,TenGigabitEthernet0/9/16,
BDI,I1001/GE10/NYCMNY13/NYCSNYAR,NYCMNY13-0991716A,BDI1009,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCMNY13/NYCSNYNI,NYCMNY13-0991715A,BDI1008,TenGigabitEthernet0/6/16,
BDI,I1001/GE10/NYCMNY13/NYCUNYGL,NYCMNY13-0991715A,BDI1017,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCMNY13/NYCUNYGS,NYCMNY13-0991713A,BDI1017,TenGigabitEthernet0/9/16,
BDI,I1001/GE10/NYCMNY13/NYCUNYMZ,NYCMNY13-0991716A,BDI1008,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCMNY13/NYCUNYOC,NYCMNY13-0991715A,BDI1001,TenGigabitEthernet0/15/16,
BDI,I1001/GE10/NYCMNY13/NYCUNYRT,NYCMNY13-0991713A,BDI1007,TenGigabitEthernet0/6/16,
BDI,I1001/GE10/NYCMNY13/NYCUNYXA,NYCMNY13-0991713A,BDI1009,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCMNY13/NYCYNYYB,NYCMNY13-0991713A,BDI1012,TenGigabitEthernet0/5/16,
BDI,I1001/GE10/NYCMNY13/NYMANYLN,NYCMNY13-0991713A,BDI1001,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCMNY13/NYMCNY31,NYCMNY13-0991715A,BDI1010,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCMNY13/NYMCNY82,NYCMNY13-0991715A,BDI1003,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCMNY13/NYMDNY53,NYCMNY13-0991713A,BDI1002,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCMNY13/NYMONYCI,NYCMNY13-0991713A,BDI1004,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCMNY13/NYMONYWH,NYCMNY13-0991716A,BDI1001,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCMNY13/NYMONYXJ,NYCMNY13-0991716A,BDI1010,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCMNY13/NYMQNYIU,NYCMNY13-0991716A,BDI1050,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCMNY13/NYMRNYNX,NYCMNY13-0991713A,BDI1015,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCMNY13/NYMRNYUY,NYCMNY13-0991716A,BDI1004,TenGigabitEthernet0/12/16,
BDI,I1001/GE10/NYCMNY13/NYMTNY99,NYCMNY13-0991715A,BDI1006,TenGigabitEthernet0/4/0,
BDI,I1001/GE10/NYCMNY13/NYMTNYSD,NYCMNY13-0991715A,BDI1007,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCMNY13/NYMTNYYH,NYCMNY13-0991715A,BDI1018,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCMNY13/NYMUNY41,NYCMNY13-0991716A,BDI1002,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCMNY13/NYMUNYCY,NYCMNY13-0991715A,BDI1005,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCMNY13/NYMUNYKD,NYCMNY13-0991713A,BDI1010,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCMNY13/NYMUNYYR,NYCMNY13-0991715A,BDI1004,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCMNY13/NYMVNYHT,NYCMNY13-0991715A,BDI1000,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/NYCMNY13/NYMVNYKF,NYCMNY13-0991713A,BDI1005,TenGigabitEthernet0/10/16,
BDI,I1001/GE10/NYCMNY13/NYMVNYON,NYCMNY13-0991715A,BDI1050,TenGigabitEthernet0/9/16,
BDI,I1001/GE10/NYCMNY13/NYMWNYID,NYCMNY13-0991716A,BDI1052,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/NYCMNY13/NYMWNYMA,NYCMNY13-0991713A,BDI1008,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCMNY13/NYMWNYME,NYCMNY13-0991715A,BDI1002,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCMNY13/NYMWNYPC,NYCMNY13-0991713A,BDI1011,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCMNY13/NYMWNYRP,NYCMNY13-0991715A,BDI1020,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/NYCMNY13/NYMWNYSJ,NYCMNY13-0991716A,BDI1005,TenGigabitEthernet0/6/16,
BDI,I1001/GE10/NYCMNY13/NYMWNYZG,NYCMNY13-0991713A,BDI1016,TenGigabitEthernet0/15/16,
BDI,I1001/GE10/NYCMNY13/NYMXNY94,NYCMNY13-0991715A,BDI1021,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCMNY13/NYMXNYKZ,NYCMNY13-0991713A,BDI1013,TenGigabitEthernet0/11/16,
BDI,I1001/GE10/NYCMNY13/NYMXNYQV,NYCMNY13-0991716A,BDI1007,TenGigabitEthernet0/5/16,
BDI,I1001/GE10/NYCMNY13/NYMXNYRJ,NYCMNY13-0991713A,BDI1003,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/NYCMNY13/NYMXNYWA,NYCMNY13-0991713A,BDI1014,TenGigabitEthernet0/12/16,
BDI,I1001/GE10/NYCMNY13/NYMYNYAQ,NYCMNY13-0991713A,BDI1000,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCMNY13/NYNBNYMS,NYCMNY13-0991716A,BDI1051,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCMNY16/NYCMNY18,NYCMNY18-0778101A,BDI1002,TenGigabitEthernet0/13/16,
BDI,I1001/GE10/NYCMNY18/NYCMNYIY,NYCMNY18-0778101A,BDI1010,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCMNY18/NYCNNYDP,NYCMNY18-0778101A,BDI1009,TenGigabitEthernet0/4/1,
BDI,I1001/GE10/NYCMNY18/NYCPNYDP,NYCMNY18-0778102A,BDI1001,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCMNY18/NYCUNYCL,NYCMNY18-0778101A,BDI1011,TenGigabitEthernet0/3/5,
BDI,I1001/GE10/NYCMNY18/NYCUNYFR,NYCMNY18-0778101A,BDI1005,TenGigabitEthernet0/15/16,
BDI,I1001/GE10/NYCMNY18/NYCUNYMI,NYCMNY18-0778102A,BDI1006,TenGigabitEthernet0/3/0,
BDI,I1001/GE10/NYCMNY18/NYCYNYFM,NYCMNY18-0778101A,BDI1007,TenGigabitEthernet0/14/16,
BDI,I1001/GE10/NYCMNY18/NYCYNYZS,NYCMNY18-0778101A,BDI1012,TenGigabitEthernet0/4/4,
BDI,I1001/GE10/NYCMNY18/NYMNNYMU,NYCMNY18-0778101A,BDI1006,TenGigabitEthernet0/4/5,
BDI,I1001/GE10/NYCMNY18/NYMRNYPW,NYCMNY18-0778101A,BDI1003,TenGigabitEthernet0/2/16,
BDI,I1001/GE10/NYCMNY18/NYMRNYSO,NYCMNY18-0778102A,BDI1004,TenGigabitEthernet0/3/1,
BDI,I1001/GE10/NYCMNY18/NYMSNYQZ,NYCMNY18-0778102A,BDI1002,TenGigabitEthernet0/3/4,
BDI,I1001/GE10/NYCMNY18/NYMTNYIX,NYCMNY18-0778101A,BDI1001,TenGigabitEthernet0/10/16,
