TRAIL_ID,TRAIL_NAME,BANDWIDTH,VERSION,STATUS,TYPE,A_SITE_NAME,Z_SITE_NAME,REQUESTED_BANDWIDTH,TOTAL_CHANNELS,TOTAL_CHANNELS_USED,MILEAGE,A_EQUIPMENT_TID,A_EQUIPMENT_TYPE,A_EQUIPMENT_VENDOR,A_PORT_NAME,A_PORT_AID,Z_EQUIPMENT_TID,Z_EQUIPMENT_TYPE,Z_EQUIPMENT_VENDOR,Z_PORT_NAME,Z_PORT_AID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_MODEL,A_NETWORK_DOMAIN,Z_NETWORK_DOMAIN,A_EQUIPMENT_PHYSICAL_TID,Z_EQUIPMENT_PHYSICAL_TID
6501,I1001/OM96/BLTMMDWL/DNDLMDDN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLTMMDWL,DNDLMDDN,DWDM96,96,13,4,BLTMMDWL-0331701A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,DNDLMDDN-0223832A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLTMMDWL-0331701A,DNDLMDDN-0223832A
6761,I1001/OM96/BATVNYBT/WSVLNYNC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BATVNYBT,WSVLNYNC,DWDM96,96,15,29,BATVNYBT-0220015A,CIENA_T6500,CIENA,5 Line Out,LINE-1-5-5,WSVLNYNC-0111102A,CIENA_T6500,CIENA,8 Line In,LINE-1-5-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,BATVNYBT-0220015A,WSVLNYNC-0111102A
6784,I1002/OM96/BATVNYBT/ROCHNYXA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BATVNYBT,ROCHNYXA,DWDM96,96,15,31,BATVNYBT-0220015A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,ROCHNYXA-0110201A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,BATVNYBT-0220015A,ROCHNYXA-0110201A
6762,I1001/OM96/WASHDCGT/WASHDCMT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,WASHDCGT,WASHDCMT,DWDM96,96,25,1,WASHDCGT-0110816A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,WASHDCMT-0337814A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,WASHDCGT-0110816A,WASHDCMT-0337814A
6701,I1002/OM96/OWMLMDOM/RSTWMDRS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,OWMLMDOM,RSTWMDRS,DWDM96,96,25,5,OWMLMDOM-0220401A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,RSTWMDRS-0113101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,OWMLMDOM-0220401A,RSTWMDRS-0113101A
6921,I1001/OM96/ABRDMDAB/EDWDMDEG,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ABRDMDAB,EDWDMDEG,DWDM96,96,2,10,ABRDMDAB-0112701A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,EDWDMDEG-0110322A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ABRDMDAB-0112701A,EDWDMDEG-0110322A
6763,I1001/OM96/STLDMDSL/TMHLMDTH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,STLDMDSL,TMHLMDTH,DWDM96,96,19,3,STLDMDSL-0223113A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,TMHLMDTH-0111108A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,STLDMDSL-0223113A,TMHLMDTH-0111108A
4941,I1496/OM96/CNTNMAWA/PWTCRIHI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CNTNMAWA,PWTCRIHI,DWDM96,96,0,23,CNTNMAWA-0113312A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,PWTCRIHI-0220409A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,CNTNMAWA-0113312A,PWTCRIHI-0220409A
7061,I1001/OM96/CPHGMDCA/LDVRMDLO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CPHGMDCA,LDVRMDLO,DWDM96,96,7,3,CPHGMDCA-0110118A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,LDVRMDLO-0223313A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CPHGMDCA-0110118A,LDVRMDLO-0223313A
6785,I1001/OM96/CLTNMDCL/STLDMDSL,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CLTNMDCL,STLDMDSL,DWDM96,96,12,6,CLTNMDCL-0110702A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,STLDMDSL-0223113A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CLTNMDCL-0110702A,STLDMDSL-0223113A
6883,I1001/OM96/EAURNYEA/RSFRNYRF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,EAURNYEA,RSFRNYRF,DWDM96,96,10,32,EAURNYEA-0111304A,CIENA_T6500,CIENA,5 Line Out,LINE-2-6-5,RSFRNYRF-0110401A,CIENA_T6500,CIENA,8 Line In,LINE-1-8-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,EAURNYEA-0111304B,RSFRNYRF-0110401A
6764,I1001/OM96/OXHLMDOH/TMHLMDTH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,OXHLMDOH,TMHLMDTH,DWDM96,96,17,2,OXHLMDOH-0110310A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,TMHLMDTH-0111108A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,OXHLMDOH-0110310A,TMHLMDTH-0111108A
6782,I1001/OM96/NWRKNYNK/ROCHNYXA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NWRKNYNK,ROCHNYXA,DWDM96,96,11,27,NWRKNYNK-0111016A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,ROCHNYXA-0110201A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,NWRKNYNK-0111016A,ROCHNYXA-0110201A
7351,I1001/OM96/PIVLMDPK/RNTWMDRA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,PIVLMDPK,RNTWMDRA,DWDM96,96,22,3,PIVLMDPK-0223210A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,RNTWMDRA-0112700A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,PIVLMDPK-0223210A,RNTWMDRA-0112700A
7357,I1001/OM96/MANRMDMN/PKTNMDPK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,MANRMDMN,PKTNMDPK,DWDM96,96,3,6,MANRMDMN-0112100A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PKTNMDPK-0111700A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,MANRMDMN-0112100A,PKTNMDPK-0111700A
7370,I1001/OM96/BLTMMDUV/BLTMMDYK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLTMMDUV,BLTMMDYK,DWDM96,96,6,2,BLTMMDUV-0222300A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,BLTMMDYK-0221303A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLTMMDUV-0222300A,BLTMMDYK-0221303A
7176,I1001/OM96/BLARMDBL/FORKMDFK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLARMDBL,FORKMDFK,DWDM96,96,4,7,BLARMDBL-0226511A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,FORKMDFK-0110501A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLARMDBL-0226511A,FORKMDFK-0110501A
7221,I1001/OM96/FRBGVAFB/FRBGVALH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FRBGVAFB,FRBGVALH,DWDM96,96,11,4,FRBGVAFB-0222606A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,FRBGVALH-0112104A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,FRBGVAFB-0222606A,FRBGVALH-0112104A
7337,I1001/OM96/MRBOMDMB/UPMRMDCC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,MRBOMDMB,UPMRMDCC,DWDM96,96,18,6,MRBOMDMB-0111300A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,UPMRMDCC-0111119A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,MRBOMDMB-0111300A,UPMRMDCC-0111119A
7345,I1001/OM96/INHDMDIN/LPLTMDLA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,INHDMDIN,LPLTMDLA,DWDM96,96,7,10,INHDMDIN-0110207A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,LPLTMDLA-0114318A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,INHDMDIN-0110207A,LPLTMDLA-0114318A
7348,I1001/OM96/NKTWRIPH/PTMORIEM,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NKTWRIPH,PTMORIEM,DWDM96,96,2,12,NKTWRIPH-0111913A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,PTMORIEM-0110240A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,NKTWRIPH-0111913A,PTMORIEM-0110240A
7377,I1001/OM96/ARMGMDAR/GLBRMDGL,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ARMGMDAR,GLBRMDGL,DWDM96,96,2,5,ARMGMDAR-0110500A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,GLBRMDGL-0221112A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ARMGMDAR-0110500A,GLBRMDGL-0221112A
7356,I1001/OM96/CYVLMDDA/MANRMDMN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CYVLMDDA,MANRMDMN,DWDM96,96,3,3,CYVLMDDA-0112111A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,MANRMDMN-0112100A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CYVLMDDA-0112111A,MANRMDMN-0112100A
7273,I1001/OM96/HYMRVAXA/MNSSVAXA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HYMRVAXA,MNSSVAXA,DWDM96,96,12,9,HYMRVAXA-0120106A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,MNSSVAXA-0222419A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA3_4_5,HYMRVAXA-0120106A,MNSSVAXA-0222419A
7283,I1001/OM96/BTHSMDBD/RKVLMDRV,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BTHSMDBD,RKVLMDRV,DWDM96,96,13,5,BTHSMDBD-0112100A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,RKVLMDRV-0330519A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BTHSMDBD-0112100A,RKVLMDRV-0330519A
7328,I1001/OM96/HYVLMDCM/HYVLMDHY,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HYVLMDCM,HYVLMDHY,DWDM96,96,6,3,HYVLMDCM-0112210A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,HYVLMDHY-0660205A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,HYVLMDCM-0112210A,HYVLMDHY-0660205A
7378,I1001/OM96/FPATMDFR/GLBRMDGL,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FPATMDFR,GLBRMDGL,DWDM96,96,6,3,FPATMDFR-0114102A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,GLBRMDGL-0221112A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,FPATMDFR-0114102A,GLBRMDGL-0221112A
7383,I1001/OM96/DRCRMDDC/PARLMDPA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,DRCRMDDC,PARLMDPA,DWDM96,96,1,7,DRCRMDDC-0111001A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PARLMDPA-0114220A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,DRCRMDDC-0111001A,PARLMDPA-0114220A
7385,I1001/OM96/COTNMDCR/DRCRMDDC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,COTNMDCR,DRCRMDDC,DWDM96,96,6,6,COTNMDCR-0112901A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,DRCRMDDC-0111001A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,COTNMDCR-0112901A,DRCRMDDC-0111001A
7365,I1001/OM96/CYVLMDDA/FORKMDFK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CYVLMDDA,FORKMDFK,DWDM96,96,0,12,CYVLMDDA-0112111A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-8-5,FORKMDFK-0110501A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CYVLMDDA-0112111A,FORKMDFK-0110501A
7372,I1001/OM96/ODTNMDON/ODTNMDPO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ODTNMDON,ODTNMDPO,DWDM96,96,0,1,ODTNMDON-0220401A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,ODTNMDPO-0110100A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ODTNMDON-0220401A,ODTNMDPO-0110100A
7388,I1001/OM96/ARBTMDAR/BLTMMDCH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ARBTMDAR,BLTMMDCH,DWDM96,96,19,5,ARBTMDAR-0110400A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,BLTMMDCH-04402A07A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ARBTMDAR-0110400A,BLTMMDCH-04402A07A
7343,I1001/OM96/LPLTMDLA/WDRFMDWD,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,LPLTMDLA,WDRFMDWD,DWDM96,96,4,7,LPLTMDLA-0114318A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,WDRFMDWD-0221110A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,LPLTMDLA-0114318A,WDRFMDWD-0221110A
7389,I1001/OM96/ESSXMDEX/NRPNMDNP,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ESSXMDEX,NRPNMDNP,DWDM96,96,14,4,ESSXMDEX-0112735A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,NRPNMDNP-0110739A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ESSXMDEX-0112735A,NRPNMDNP-0110739A
7390,I1001/OM96/CHASMDCH/ESSXMDEX,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CHASMDCH,ESSXMDEX,DWDM96,96,7,5,CHASMDCH-0112420A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,ESSXMDEX-0112735A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CHASMDCH-0112420A,ESSXMDEX-0112735A
7247,I1001/OM96/SLSPMDSS/WASHDCDN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,SLSPMDSS,WASHDCDN,DWDM96,96,12,7,SLSPMDSS-0338206A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,WASHDCDN-0661807A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,SLSPMDSS-0338206B,WASHDCDN-0661807A
7250,I1001/OM96/CLPPVACU/CLPPVALI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CLPPVACU,CLPPVALI,DWDM96,96,16,10,CLPPVACU-0110822A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,CLPPVALI-0110305A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CLPPVACU-0110822A,CLPPVALI-0110305A
7324,I1001/OM96/CLPKMDBW/HYVLMDHY,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CLPKMDBW,HYVLMDHY,DWDM96,96,22,3,CLPKMDBW-0225116A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,HYVLMDHY-0660205A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CLPKMDBW-0225116A,HYVLMDHY-0660205A
7326,I1001/OM96/EPRVRINB/PWTCRIHI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,EPRVRINB,PWTCRIHI,DWDM96,96,15,4,EPRVRINB-01123A01A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,PWTCRIHI-0220409A,CIENA_T6500,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,EPRVRINB-01123A01A,PWTCRIHI-0220409A
7349,I1001/OM96/BRRDMDBR/INHDMDIN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BRRDMDBR,INHDMDIN,DWDM96,96,8,5,BRRDMDBR-0111623A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,INHDMDIN-0110207A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BRRDMDBR-0111623A,INHDMDIN-0110207A
7440,I1002/OM96/ALXNVAAD/FRFXVABF,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ALXNVAAD,FRFXVABF,DWDM96,96,81,6,ALXNVAAD-0221500A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,FRFXVABF-0112647A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,Ciena_FSA3_4_5,,ALXNVAAD-0221500A,FRFXVABF-0112647A
7475,I1002/OM96/ARTNVAFC/MCLNVALV,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ARTNVAFC,MCLNVALV,DWDM96,96,55,3,ARTNVAFC-0221205A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,MCLNVALV-0116100A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,Cisco_FSA1_6_7_9,Ciena_FSA3_4_5,ARTNVAFC-0221205A,MCLNVALV-0116100A
7484,I1001/OM96/HRNDVAHE/HRNDVAST,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HRNDVAHE,HRNDVAST,DWDM96,96,34,4,HRNDVAHE-0223800A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,HRNDVAST-0110330A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12 SHELF,Ciena_FSA3_4_5,,HRNDVAHE-0223800A,HRNDVAST-0110330A
7501,I1002/OM96/ALXNVAAD/SPFDVASP,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ALXNVAAD,SPFDVASP,DWDM96,96,19,5,ALXNVAAD-0221500A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,SPFDVASP-0113901A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,ALXNVAAD-0221500B,SPFDVASP-0113901A
7373,I1001/OM96/BLTMMDCH/BRKLMDBK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLTMMDCH,BRKLMDBK,DWDM96,96,18,4,BLTMMDCH-04402A07A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-8-5,BRKLMDBK-0111601A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLTMMDCH-04402A07A,BRKLMDBK-0111601A
7256,I1001/OM96/CLPPVAGR/WRTNVAWR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CLPPVAGR,WRTNVAWR,DWDM96,96,22,12,CLPPVAGR-0110000A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,WRTNVAWR-0113006A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CLPPVAGR-0110000A,WRTNVAWR-0113006A
7275,I1001/OM96/HYMRVAXA/WRTNVAWR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HYMRVAXA,WRTNVAWR,DWDM96,96,3,11,HYMRVAXA-0120106A,CIENA_T6500,CIENA,5 Line Out,LINE-1-5-5,WRTNVAWR-0113006A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA3_4_5,HYMRVAXA-0120106A,WRTNVAWR-0113006A
7282,I1001/OM96/BTHSMDBD/BTHSMDWA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BTHSMDBD,BTHSMDWA,DWDM96,96,13,3,BTHSMDBD-0112100A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,BTHSMDWA-0220301A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BTHSMDBD-0112100A,BTHSMDWA-0220301A
